Year,State,FIPS Code,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
2015,Maine,23.0,1091323.75,687900.9166666666,62.5,657691.4166666666,60.0,30209.5,4.0
2015,Maryland,24.0,4697560.833333333,3140166.0,66.0,2983590.6666666665,63.0,156575.33333333334,4.5
2015,Massachusetts,25.0,5504918.833333333,3590195.75,64.75,3418325.0833333335,61.833333333333336,171870.66666666666,4.333333333333333
2015,Michigan,26.0,7884086.833333333,4760773.666666667,60.0,4502705.416666667,56.583333333333336,258068.25,5.0
2015,Minnesota,27.0,4282725.583333333,3005811.3333333335,70.0,2892147.4166666665,67.0,113663.91666666667,3.0
2015,Mississippi,28.0,2278953.3333333335,1259919.5833333333,54.833333333333336,1178250.4166666667,51.25,81669.16666666667,6.0
2015,Missouri,29.0,4735157.5,3057900.9166666665,64.0,2901888.9166666665,61.0,156012.0,4.583333333333333
2015,Montana,30.0,814805.4166666666,517781.6666666667,63.0,495626.3333333333,60.0,22155.333333333332,4.0
2015,Nebraska,31.0,1440994.25,1011802.0,70.0,981459.75,68.0,30342.25,2.8333333333333335
2015,Nevada,32.0,2235028.1666666665,1396826.1666666667,62.0,1301280.5833333333,58.0,95545.58333333333,6.416666666666667
2015,New Hampshire,33.0,1089562.0,746322.8333333334,68.0,720896.5,66.0,25426.333333333332,3.0
2015,New Jersey,34.0,7012396.666666667,4494823.083333333,63.75,4238646.416666667,60.0,256176.66666666666,5.416666666666667
2015,New Mexico,35.0,1610773.9166666667,938332.6666666666,58.0,876411.1666666666,54.0,61921.5,6.0
2015,New York,36.0,15718034.5,9536781.5,60.0,9037180.083333334,57.0,499601.4166666667,4.666666666666667
2015,New York city,51000.0,6798522.083333333,4089154.9166666665,59.666666666666664,3861078.75,56.0,228076.16666666666,5.25
2015,North Carolina,37.0,7792798.5,4763512.5,61.0,4494238.25,57.0,269274.25,5.0
2015,North Dakota,38.0,580163.25,410834.9166666667,70.33333333333333,399327.5,68.33333333333333,11507.416666666666,2.0833333333333335
2015,Ohio,39.0,9127141.0,5712032.0,62.0,5429453.166666667,59.0,282578.8333333333,4.416666666666667
2015,Oklahoma,40.0,2971677.4166666665,1828996.0833333333,61.0,1750532.4166666667,58.5,78463.66666666667,4.0
2015,Oregon,41.0,3214602.8333333335,1979732.1666666667,61.083333333333336,1871781.5833333333,57.666666666666664,107950.58333333333,5.0
2015,Pennsylvania,42.0,10218362.833333334,6423541.583333333,62.25,6077358.0,59.0,346183.5833333333,5.0
2015,Rhode Island,44.0,855938.4166666666,555146.6666666666,64.5,521712.4166666667,60.5,33434.25,5.5
2015,South Carolina,45.0,3822409.0,2268262.0,59.0,2134595.5,55.083333333333336,133666.5,5.5
2015,South Dakota,46.0,648268.0833333334,453123.8333333333,69.41666666666667,439347.0833333333,67.0,13776.75,2.75
2015,Tennessee,47.0,5159198.5,3074389.8333333335,59.0,2903377.75,55.833333333333336,171012.08333333334,5.166666666666667
2015,Texas,48.0,20509246.666666668,13091904.333333334,63.25,12506142.416666666,60.5,585761.9166666666,4.0
2015,Utah,49.0,2140901.0,1453624.3333333333,67.25,1402169.8333333333,65.0,51454.5,3.0
2015,Vermont,50.0,514883.9166666667,346507.5833333333,66.83333333333333,334254.9166666667,64.41666666666667,12252.666666666666,3.0
2015,Virginia,51.0,6495053.0,4233488.333333333,64.66666666666667,4048007.3333333335,62.0,185481.0,4.0
2015,Washington,53.0,5619382.583333333,3555226.4166666665,63.0,3362233.5833333335,59.083333333333336,192992.83333333334,5.0
2015,West Virginia,54.0,1480493.0,791617.6666666666,53.0,739529.8333333334,49.5,52087.833333333336,6.0
2015,Wisconsin,55.0,4545551.5,3084137.9166666665,67.08333333333333,2947649.3333333335,64.25,136488.58333333334,4.0
2015,Wyoming,56.0,451235.1666666667,301676.75,66.41666666666667,288926.9166666667,63.583333333333336,12749.833333333334,3.8333333333333335
2016,Alabama,1.0,3816952.75,2155751.4166666665,56.0,2028929.0,52.833333333333336,126822.41666666667,5.25
2016,Alaska,2.0,546589.0833333334,362097.3333333333,66.0,338218.75,61.333333333333336,23878.583333333332,6.0
2016,Arizona,4.0,5384441.5,3253953.6666666665,60.0,3075608.0833333335,56.916666666666664,178345.58333333334,5.0
2016,Arkansas,5.0,2312068.25,1344030.9166666667,57.833333333333336,1290424.5833333333,55.0,53606.333333333336,3.6666666666666665
2016,California,6.0,30568838.916666668,19013906.5,62.0,17965090.916666668,58.0,1048815.5833333333,5.0
2016,Colorado,8.0,4322567.5,2893958.5,66.41666666666667,2803216.6666666665,64.33333333333333,90741.83333333333,2.8333333333333335
2016,Connecticut,9.0,2874829.9166666665,1893437.1666666667,65.33333333333333,1801259.1666666667,62.166666666666664,92178.0,4.333333333333333
2016,Delaware,10.0,754335.0,468969.25,62.0,447725.3333333333,59.0,21243.916666666668,4.0
2016,District of Columbia,11.0,565140.3333333334,395268.5,69.41666666666667,370615.5833333333,65.0,24652.916666666668,6.0
2016,Florida,12.0,16616128.583333334,9842511.833333334,59.0,9360140.666666666,56.0,482371.1666666667,4.25
2016,Georgia,13.0,7885093.083333333,4921740.416666667,61.916666666666664,4653212.25,58.5,268528.1666666667,5.0
2016,Hawaii,15.0,1093555.1666666667,679237.0,61.833333333333336,659616.6666666666,60.0,19620.333333333332,2.4166666666666665
2016,Idaho,16.0,1274369.5,813091.1666666666,63.0,783240.5,61.0,29850.666666666668,3.0
2016,Illinois,17.0,10048210.0,6558589.416666667,64.83333333333333,6172216.75,61.0,386372.6666666667,5.416666666666667
2016,Indiana,18.0,5148021.583333333,3332067.9166666665,64.16666666666667,3186478.8333333335,61.416666666666664,145589.08333333334,4.0
2016,Iowa,19.0,2442455.9166666665,1703087.5833333333,69.33333333333333,1641910.5833333333,66.75,61177.0,3.0
2016,Kansas,20.0,2213993.5833333335,1491806.5833333333,67.0,1431732.75,64.25,60073.833333333336,3.75
2016,Kentucky,21.0,3459892.0833333335,2015973.5,57.833333333333336,1914499.5,54.833333333333336,101474.0,4.75
2016,Los Angeles County,37.0,8037960.083333333,5019162.416666667,62.0,4750957.083333333,58.666666666666664,268205.3333333333,5.0
2016,Louisiana,22.0,3583946.6666666665,2123908.75,58.75,1994883.75,55.25,129025.0,5.916666666666667
2016,Maine,23.0,1094744.25,693937.8333333334,62.916666666666664,667738.3333333334,60.583333333333336,26199.5,3.0833333333333335
2016,Maryland,24.0,4715122.416666667,3156152.6666666665,66.33333333333333,3020666.1666666665,63.583333333333336,135486.5,4.0
2016,Massachusetts,25.0,5543886.666666667,3618191.9166666665,65.0,3472462.4166666665,62.083333333333336,145729.5,3.5
2016,Michigan,26.0,7917715.166666667,4849105.083333333,60.916666666666664,4606582.333333333,57.916666666666664,242522.75,4.833333333333333
2016,Minnesota,27.0,4318608.25,3023731.25,69.5,2906932.8333333335,67.0,116798.41666666667,3.25
2016,Mississippi,28.0,2285176.4166666665,1272080.8333333333,55.0,1196124.5,52.0,75956.33333333333,5.416666666666667
2016,Missouri,29.0,4755611.666666667,3072730.5833333335,64.0,2933058.0833333335,61.0,139672.5,4.0
2016,Montana,30.0,824041.8333333334,521800.6666666667,63.0,499299.4166666667,60.0,22501.25,4.0
2016,Nebraska,31.0,1452381.25,1016063.6666666666,69.5,984889.3333333334,67.41666666666667,31174.333333333332,3.0
2016,Nevada,32.0,2279403.8333333335,1414405.6666666667,61.916666666666664,1332376.3333333333,58.0,82029.33333333333,5.333333333333333
2016,New Hampshire,33.0,1097720.1666666667,752466.4166666666,68.0,730872.3333333334,66.0,21594.083333333332,2.0
2016,New Jersey,34.0,7030112.5,4493227.0,63.5,4271301.25,60.0,221925.75,4.666666666666667
2016,New Mexico,35.0,1617770.3333333333,944334.8333333334,58.0,880426.3333333334,54.0,63908.5,6.0
2016,New York,36.0,15729054.0,9528079.416666666,60.0,9063224.833333334,57.0,464854.5833333333,4.25
2016,New York city,51000.0,6809653.5,4088369.5833333335,59.666666666666664,3877876.8333333335,56.333333333333336,210492.75,4.916666666666667
2016,North Carolina,37.0,7911793.5,4845051.833333333,61.0,4598261.416666667,58.0,246790.41666666666,5.0
2016,North Dakota,38.0,581105.9166666666,411871.8333333333,70.25,399099.25,68.0,12772.583333333334,2.9166666666666665
2016,Ohio,39.0,9158367.5,5755683.5,62.083333333333336,5464299.833333333,59.0,291383.6666666667,5.0
2016,Oklahoma,40.0,2990341.4166666665,1827952.75,60.75,1742989.4166666667,58.0,84963.33333333333,4.0
2016,Oregon,41.0,3279334.8333333335,2042641.0,62.0,1945674.75,59.0,96966.25,4.0
2016,Pennsylvania,42.0,10232466.25,6459696.333333333,62.75,6114930.5,59.0,344765.8333333333,5.0
2016,Rhode Island,44.0,858158.5833333334,553420.5,64.0,524505.8333333334,60.833333333333336,28914.666666666668,4.833333333333333
2016,South Carolina,45.0,3888005.0833333335,2286257.4166666665,58.416666666666664,2174080.75,55.416666666666664,112176.66666666667,4.5
2016,South Dakota,46.0,654760.1666666666,455103.1666666667,69.0,441364.6666666667,66.91666666666667,13738.5,2.5833333333333335
2016,Tennessee,47.0,5213936.333333333,3136741.8333333335,59.833333333333336,2987419.9166666665,57.0,149321.91666666666,4.0
2016,Texas,48.0,20905006.583333332,13348141.25,63.0,12727661.833333334,60.333333333333336,620479.4166666666,4.0
2016,Utah,49.0,2193627.0833333335,1500217.9166666667,68.0,1449932.0833333333,65.83333333333333,50285.833333333336,3.0
2016,Vermont,50.0,515410.3333333333,345856.0,67.0,335021.6666666667,64.83333333333333,10834.333333333334,3.0
2016,Virginia,51.0,6543547.833333333,4254961.25,64.5,4085049.1666666665,62.0,169912.08333333334,3.6666666666666665
2016,Washington,53.0,5731878.0,3649332.6666666665,63.0,3459286.75,60.0,190045.91666666666,4.916666666666667
2016,West Virginia,54.0,1474039.5,785058.5833333334,53.0,737157.8333333334,49.666666666666664,47900.75,5.75
2016,Wisconsin,55.0,4566315.083333333,3110442.6666666665,67.91666666666667,2988620.8333333335,65.0,121821.83333333333,3.4166666666666665
2016,Wyoming,56.0,450991.5833333333,300464.4166666667,66.25,284449.75,62.5,16014.666666666666,5.0
2017,Alabama,1.0,3889271.6666666665,2203379.6666666665,56.0,2103740.4166666665,53.666666666666664,99639.25,4.25
2017,Alaska,2.0,546466.0,360542.9166666667,65.66666666666667,337080.6666666667,61.0,23462.25,6.0
2017,Arizona,4.0,5341966.916666667,3239838.3333333335,60.0,3079252.75,57.0,160585.58333333334,4.416666666666667
2017,Arkansas,5.0,2312545.3333333335,1348011.5833333333,58.0,1297741.3333333333,55.833333333333336,50270.25,3.0
2017,California,6.0,30804622.083333332,19183598.25,62.0,18255624.833333332,58.916666666666664,927973.4166666666,4.333333333333333
2017,Colorado,8.0,4376945.5,2963079.0,67.41666666666667,2885497.25,65.66666666666667,77581.75,2.0
2017,Connecticut,9.0,2901375.5,1923286.1666666667,65.83333333333333,1838398.8333333333,63.0,84887.33333333333,4.0
2017,Delaware,10.0,764025.3333333334,475183.4166666667,61.916666666666664,453936.25,59.0,21247.166666666668,4.0
2017,District of Columbia,11.0,558147.75,393279.1666666667,70.0,369328.8333333333,65.83333333333333,23950.333333333332,5.833333333333333
2017,Florida,12.0,16818376.5,9972129.333333334,59.0,9543835.333333334,56.0,428294.0,4.0
2017,Georgia,13.0,7995543.583333333,5107744.833333333,63.25,4864452.25,60.333333333333336,243292.58333333334,4.25
2017,Hawaii,15.0,1120898.25,695165.6666666666,61.583333333333336,679832.3333333334,60.0,15333.333333333334,1.6666666666666667
2017,Idaho,16.0,1314455.9166666667,839588.1666666666,63.416666666666664,812676.4166666666,61.416666666666664,26911.75,3.0
2017,Illinois,17.0,10141739.583333334,6561012.75,64.0,6236599.166666667,61.0,324413.5833333333,4.416666666666667
2017,Indiana,18.0,5189801.333333333,3333030.4166666665,64.0,3216404.6666666665,61.75,116625.75,3.0
2017,Iowa,19.0,2465307.1666666665,1697559.5,68.33333333333333,1645629.1666666667,66.0,51930.333333333336,2.75
2017,Kansas,20.0,2227729.8333333335,1488315.5833333333,66.16666666666667,1434401.4166666667,64.0,53914.166666666664,3.0
2017,Kentucky,21.0,3489933.6666666665,2052893.8333333333,58.166666666666664,1954818.0833333333,55.75,98075.75,4.333333333333333
2017,Los Angeles County,37.0,8078443.083333333,5109390.5,62.916666666666664,4863323.25,59.833333333333336,246067.25,4.166666666666667
2017,Louisiana,22.0,3586138.9166666665,2107853.75,58.0,2000043.8333333333,55.25,107809.91666666667,4.5
2017,Maine,23.0,1106281.5,703758.4166666666,63.0,680081.8333333334,61.0,23676.583333333332,3.0
2017,Maryland,24.0,4799005.25,3243999.0833333335,67.0,3114401.8333333335,64.41666666666667,129597.25,3.75
2017,Massachusetts,25.0,5654177.25,3724153.5,65.41666666666667,3582111.5833333335,63.0,142041.91666666666,3.0
2017,Michigan,26.0,7999550.25,4910724.916666667,61.0,4685341.833333333,58.0,225383.08333333334,4.0
2017,Minnesota,27.0,4379847.416666667,3070649.3333333335,69.91666666666667,2963368.0,67.0,107281.33333333333,3.0
2017,Mississippi,28.0,2284343.6666666665,1272505.5,55.0,1205885.0833333333,52.0,66620.41666666667,4.833333333333333
2017,Missouri,29.0,4775175.25,3053260.6666666665,63.583333333333336,2939139.75,61.0,114120.91666666667,3.1666666666666665
2017,Montana,30.0,836658.1666666666,528428.5833333334,62.916666666666664,506828.4166666667,60.0,21600.166666666668,4.0
2017,Nebraska,31.0,1473927.1666666667,1023134.5,69.0,992696.6666666666,67.0,30437.833333333332,2.6666666666666665
2017,Nevada,32.0,2308537.1666666665,1443971.6666666667,62.0,1371841.6666666667,58.916666666666664,72130.0,4.416666666666667
2017,New Hampshire,33.0,1112623.9166666667,758150.25,68.0,736900.25,66.0,21250.0,2.0
2017,New Jersey,34.0,7269751.25,4614710.416666667,63.0,4405644.333333333,60.0,209066.08333333334,4.0
2017,New Mexico,35.0,1627136.75,948363.8333333334,58.0,890878.1666666666,54.0,57485.666666666664,5.583333333333333
2017,New York,36.0,16176116.583333334,9838108.5,60.25,9381964.416666666,57.666666666666664,456144.0833333333,4.0
2017,New York city,51000.0,7089775.333333333,4299260.5,60.0,4105073.9166666665,57.5,194186.58333333334,4.0
2017,North Carolina,37.0,7932255.166666667,4866022.5,61.0,4646013.083333333,58.0,220009.41666666666,4.0
2017,North Dakota,38.0,587827.75,415743.1666666667,70.33333333333333,404904.5,68.41666666666667,10838.666666666666,2.0
2017,Ohio,39.0,9236379.166666666,5817218.916666667,62.583333333333336,5528373.083333333,59.333333333333336,288845.8333333333,4.583333333333333
2017,Oklahoma,40.0,2987388.1666666665,1826473.0,60.75,1752873.75,58.083333333333336,73599.25,3.6666666666666665
2017,Oregon,41.0,3327672.75,2076316.0833333333,62.0,1992020.6666666667,59.416666666666664,84295.41666666667,3.8333333333333335
2017,Pennsylvania,42.0,10357025.416666666,6483683.416666667,62.0,6160931.166666667,59.0,322752.25,4.416666666666667
2017,Rhode Island,44.0,882242.0,568045.9166666666,64.0,542435.3333333334,61.0,25610.583333333332,4.0
2017,South Carolina,45.0,3897644.75,2261727.0833333335,57.75,2166759.0833333335,55.0,94968.0,4.0
2017,South Dakota,46.0,658460.4166666666,455318.0,68.83333333333333,441430.75,66.75,13887.25,3.0
2017,Tennessee,47.0,5284932.0,3196432.3333333335,60.0,3076846.0833333335,57.75,119586.25,3.25
2017,Texas,48.0,21135080.0,13473313.25,63.0,12887241.75,60.666666666666664,586071.5,4.0
2017,Utah,49.0,2260156.0,1554193.5,68.0,1505205.0,66.0,48988.5,3.0
2017,Vermont,50.0,527813.8333333334,355333.3333333333,67.0,344640.5833333333,65.0,10692.75,2.75
2017,Virginia,51.0,6624959.583333333,4352493.416666667,65.0,4193033.6666666665,62.916666666666664,159459.75,3.1666666666666665
2017,Washington,53.0,5851092.333333333,3727011.4166666665,63.0,3554229.6666666665,60.0,172781.75,4.0
2017,West Virginia,54.0,1467310.4166666667,784635.8333333334,53.0,743723.0,50.0,40912.833333333336,5.0
2017,Wisconsin,55.0,4617621.416666667,3141440.0833333335,67.75,3039303.5,65.25,102136.58333333333,3.0
2017,Wyoming,56.0,445795.6666666667,293841.25,65.5,281119.5833333333,62.75,12721.666666666666,4.0
2018,Alabama,1.0,3911655.0,2239817.6666666665,56.833333333333336,2151843.1666666665,54.666666666666664,87974.5,3.5833333333333335
2018,Alaska,2.0,545700.25,355482.1666666667,64.75,334012.9166666667,60.916666666666664,21469.25,5.583333333333333
2018,Arizona,4.0,5434496.416666667,3325752.3333333335,60.75,3165767.1666666665,57.833333333333336,159985.16666666666,4.166666666666667
2018,Arkansas,5.0,2321284.5,1343867.25,57.166666666666664,1294713.75,55.083333333333336,49153.5,3.0
2018,California,6.0,30963178.583333332,19288540.083333332,62.0,18467258.916666668,59.0,821281.1666666666,4.0
2018,Colorado,8.0,4451642.25,3054179.8333333335,68.0,2961264.0,66.0,92915.83333333333,2.75
2018,Connecticut,9.0,2909954.6666666665,1923504.5,65.75,1848858.5,62.916666666666664,74646.0,3.3333333333333335
2018,Delaware,10.0,772932.5,480300.5,61.75,462434.9166666667,59.25,17865.583333333332,3.1666666666666665
2018,District of Columbia,11.0,561591.4166666666,395422.0833333333,70.0,372957.3333333333,66.0,22464.75,5.0
2018,Florida,12.0,17061121.5,10117492.416666666,59.0,9748188.833333334,56.833333333333336,369303.5833333333,3.0
2018,Georgia,13.0,8097260.833333333,5126365.666666667,62.833333333333336,4921634.166666667,60.333333333333336,204731.5,3.4166666666666665
2018,Hawaii,15.0,1124161.5833333333,692268.25,61.0,675658.6666666666,59.666666666666664,16609.583333333332,2.0
2018,Idaho,16.0,1346385.75,862479.5833333334,64.0,837708.0,62.0,24771.583333333332,2.25
2018,Illinois,17.0,10134811.583333334,6558155.833333333,64.0,6270607.916666667,61.083333333333336,287547.9166666667,4.0
2018,Indiana,18.0,5224191.416666667,3393338.5833333335,64.5,3277222.25,62.166666666666664,116116.33333333333,3.0
2018,Iowa,19.0,2474799.5,1711705.3333333333,68.75,1667617.25,66.83333333333333,44088.083333333336,2.0
2018,Kansas,20.0,2233868.5,1493243.9166666667,66.0,1443053.8333333333,64.0,50190.083333333336,3.0
2018,Kentucky,21.0,3502247.8333333335,2052808.5,58.0,1966072.6666666667,56.0,86735.83333333333,4.0
2018,Los Angeles County,37.0,8082021.333333333,5119079.75,63.0,4881542.333333333,60.0,237537.41666666666,4.0
2018,Louisiana,22.0,3584904.0,2109533.4166666665,58.333333333333336,2007606.8333333333,55.583333333333336,101926.58333333333,4.0
2018,Maine,23.0,1112504.25,700863.6666666666,62.666666666666664,678538.9166666666,60.666666666666664,22324.75,3.0
2018,Maryland,24.0,4823675.0,3270551.25,67.08333333333333,3145989.5833333335,64.91666666666667,124561.66666666667,3.25
2018,Massachusetts,25.0,5694039.166666667,3818341.3333333335,66.75,3685597.4166666665,64.16666666666667,132743.91666666666,3.0
2018,Michigan,26.0,8029716.0,4944667.166666667,61.0,4738464.833333333,58.75,206202.33333333334,4.0
2018,Minnesota,27.0,4418072.75,3074843.3333333335,69.0,2981973.6666666665,67.0,92869.66666666667,2.6666666666666665
2018,Mississippi,28.0,2280312.75,1267800.0,55.0,1204965.8333333333,52.333333333333336,62834.166666666664,4.25
2018,Missouri,29.0,4791473.583333333,3048404.75,63.0,2949776.6666666665,61.0,98628.08333333333,3.0
2018,Montana,30.0,845569.1666666666,535058.75,63.0,515091.8333333333,60.666666666666664,19966.916666666668,3.0833333333333335
2018,Nebraska,31.0,1484120.1666666667,1036416.4166666666,69.16666666666667,1006100.4166666666,67.0,30316.0,2.25
2018,Nevada,32.0,2357842.3333333335,1494685.75,62.916666666666664,1429195.75,60.083333333333336,65490.0,4.0
2018,New Hampshire,33.0,1120839.4166666667,770346.5833333334,68.0,750128.25,66.66666666666667,20218.333333333332,2.0
2018,New Jersey,34.0,7311915.25,4604679.5,62.5,4420169.916666667,60.0,184509.58333333334,3.5833333333333335
2018,New Mexico,35.0,1634622.5833333333,944843.75,57.083333333333336,898236.4166666666,54.583333333333336,46607.333333333336,4.416666666666667
2018,New York,36.0,16217661.583333334,9824479.0,60.0,9421979.916666666,57.833333333333336,402499.0833333333,3.75
2018,New York city,51000.0,7105526.25,4262794.5,59.583333333333336,4086397.75,57.0,176396.75,4.0
2018,North Carolina,37.0,8032424.333333333,4912867.666666667,61.0,4715945.583333333,58.0,196922.08333333334,3.6666666666666665
2018,North Dakota,38.0,589971.5833333334,412054.8333333333,69.41666666666667,402170.25,67.83333333333333,9884.583333333334,2.0
2018,Ohio,39.0,9267911.833333334,5820730.75,62.0,5558712.5,59.75,262018.25,4.0
2018,Oklahoma,40.0,2997372.9166666665,1831061.6666666667,60.583333333333336,1770820.25,58.75,60241.416666666664,3.0
2018,Oregon,41.0,3366596.0833333335,2080454.5833333333,61.25,1996722.0,59.0,83732.58333333333,3.6666666666666665
2018,Pennsylvania,42.0,10388655.166666666,6509529.583333333,62.083333333333336,6221654.416666667,59.5,287875.1666666667,4.0
2018,Rhode Island,44.0,887693.5,572677.8333333334,64.0,549519.6666666666,61.416666666666664,23158.166666666668,3.4166666666666665
2018,South Carolina,45.0,3948447.75,2281633.75,57.166666666666664,2204742.75,55.25,76891.0,3.0
2018,South Dakota,46.0,663384.3333333334,459214.9166666667,69.0,446371.5833333333,67.0,12843.333333333334,2.0833333333333335
2018,Tennessee,47.0,5342695.833333333,3257684.4166666665,60.666666666666664,3144142.25,58.25,113542.16666666667,3.0
2018,Texas,48.0,21443060.75,13712789.75,63.416666666666664,13176523.75,61.0,536266.0,3.3333333333333335
2018,Utah,49.0,2312734.1666666665,1584455.0,68.0,1538198.4166666667,66.0,46256.583333333336,2.25
2018,Vermont,50.0,530176.4166666666,355366.5,66.66666666666667,346562.9166666667,65.0,8803.583333333334,2.0
2018,Virginia,51.0,6670343.166666667,4358415.916666667,65.0,4227344.25,63.0,131071.66666666667,2.5
2018,Washington,53.0,5944441.416666667,3814711.4166666665,63.833333333333336,3645745.1666666665,60.833333333333336,168966.25,4.0
2018,West Virginia,54.0,1458977.4166666667,793402.1666666666,53.916666666666664,752454.75,51.0,40947.416666666664,5.0
2018,Wisconsin,55.0,4643523.5,3123624.3333333335,66.75,3030236.1666666665,64.75,93388.16666666667,2.75
2018,Wyoming,56.0,445661.3333333333,292594.75,65.0,280732.3333333333,62.583333333333336,11862.416666666666,3.9166666666666665
2019,Alabama,1.0,3935787.8333333335,2272405.5833333335,57.0,2200012.5833333335,55.5,72393.0,3.0
2019,Alaska,2.0,544905.0,353193.5833333333,64.0,333436.25,60.833333333333336,19757.333333333332,5.083333333333333
2019,Arizona,4.0,5537789.0,3431228.3333333335,61.5,3266061.5,58.583333333333336,165166.83333333334,4.166666666666667
2019,Arkansas,5.0,2330750.3333333335,1354617.25,58.0,1307249.0,56.0,47368.25,3.0
2019,California,6.0,31056873.583333332,19415065.666666668,62.0,18620301.666666668,59.416666666666664,794764.0,4.0
2019,Colorado,8.0,4519715.166666667,3105966.5833333335,68.0,3023020.0,66.33333333333333,82946.58333333333,2.0833333333333335
2019,Connecticut,9.0,2913268.25,1938884.75,66.0,1869061.6666666667,64.0,69823.08333333333,3.0
2019,Delaware,10.0,782769.0833333334,484608.3333333333,61.583333333333336,467142.3333333333,59.0,17466.0,3.0
2019,District of Columbia,11.0,563159.5,400065.5833333333,70.75,378122.9166666667,66.75,21942.666666666668,5.0
2019,Florida,12.0,17273996.0,10287043.75,59.0,9952867.166666666,57.166666666666664,334176.5833333333,3.0
2019,Georgia,13.0,8203810.5,5161136.333333333,62.333333333333336,4976457.416666667,60.0,184678.91666666666,3.0
2019,Hawaii,15.0,1124354.0,686225.75,60.583333333333336,668923.0,59.083333333333336,17302.75,2.0
2019,Idaho,16.0,1381644.5833333333,888570.8333333334,64.0,863097.75,62.0,25473.083333333332,2.0833333333333335
2019,Illinois,17.0,10125894.0,6549183.0,64.08333333333333,6289252.666666667,62.0,259930.33333333334,3.4166666666666665
2019,Indiana,18.0,5259230.583333333,3403377.0833333335,64.0,3291191.5833333335,62.0,112185.5,3.0
2019,Iowa,19.0,2487543.6666666665,1743108.8333333333,69.75,1696718.8333333333,67.91666666666667,46390.0,2.0
2019,Kansas,20.0,2240795.9166666665,1504585.9166666667,66.91666666666667,1455368.25,64.5,49217.666666666664,3.0
2019,Kentucky,21.0,3515060.9166666665,2068733.5,58.5,1983691.0,56.0,85042.5,4.0
2019,Los Angeles County,37.0,8067765.333333333,5152585.833333333,63.333333333333336,4921392.25,60.5,231193.58333333334,4.0
2019,Louisiana,22.0,3584852.0833333335,2105341.3333333335,58.0,2008021.3333333333,55.916666666666664,97320.0,4.0
2019,Maine,23.0,1119828.1666666667,697941.0833333334,62.0,677490.8333333334,60.0,20450.25,2.5
2019,Maryland,24.0,4846180.75,3334178.1666666665,68.41666666666667,3221352.6666666665,66.0,112825.5,3.0
2019,Massachusetts,25.0,5725399.083333333,3841464.6666666665,66.75,3725415.0,64.83333333333333,116049.66666666667,2.6666666666666665
2019,Michigan,26.0,8049908.166666667,4976480.083333333,61.0,4773677.333333333,59.0,202802.75,3.8333333333333335
2019,Minnesota,27.0,4453256.666666667,3108932.5833333335,69.16666666666667,3008067.5,67.0,100865.08333333333,3.0
2019,Mississippi,28.0,2280144.6666666665,1278501.8333333333,55.666666666666664,1208041.1666666667,52.666666666666664,70460.66666666667,5.0
2019,Missouri,29.0,4812110.25,3074321.3333333335,63.333333333333336,2975793.5,61.333333333333336,98527.83333333333,3.0
2019,Montana,30.0,854620.9166666666,543885.5833333334,63.166666666666664,524815.75,61.0,19069.833333333332,3.0
2019,Nebraska,31.0,1493995.0,1051632.0,70.0,1018812.5,68.0,32819.5,3.0
2019,Nevada,32.0,2409355.6666666665,1546405.4166666667,63.833333333333336,1482810.25,61.0,63595.166666666664,4.0
2019,New Hampshire,33.0,1129954.4166666667,780446.0,68.83333333333333,760441.8333333334,67.0,20004.166666666668,2.0
2019,New Jersey,34.0,7351408.75,4686487.416666667,63.416666666666664,4524730.25,61.083333333333336,161757.16666666666,3.0
2019,New Mexico,35.0,1645584.1666666667,956158.8333333334,58.0,908718.8333333334,55.0,47440.0,4.416666666666667
2019,New York,36.0,16238936.833333334,9857238.416666666,60.166666666666664,9477583.666666666,58.0,379654.75,3.1666666666666665
2019,New York city,51000.0,7109970.5,4267141.333333333,59.75,4099065.5833333335,57.0,168075.75,3.4166666666666665
2019,North Carolina,37.0,8128595.666666667,4993416.166666667,61.0,4800532.0,58.916666666666664,192884.16666666666,3.0833333333333335
2019,North Dakota,38.0,592785.0833333334,413707.9166666667,69.25,404744.6666666667,68.0,8963.25,2.0
2019,Ohio,39.0,9298345.5,5878787.333333333,63.0,5633325.416666667,60.0,245461.91666666666,3.9166666666666665
2019,Oklahoma,40.0,3014372.0833333335,1839960.6666666667,61.0,1782356.8333333333,59.0,57603.833333333336,3.0
2019,Oregon,41.0,3402122.6666666665,2094471.8333333333,61.0,2016472.1666666667,59.0,77999.66666666667,3.25
2019,Pennsylvania,42.0,10411565.833333334,6572481.25,63.0,6288106.416666667,60.0,284374.8333333333,4.0
2019,Rhode Island,44.0,891912.0833333334,574340.25,64.0,554047.8333333334,61.666666666666664,20292.416666666668,3.0
2019,South Carolina,45.0,4002600.75,2324736.0,57.666666666666664,2260037.9166666665,56.0,64698.083333333336,2.3333333333333335
2019,South Dakota,46.0,669498.5833333334,464299.6666666667,69.0,451365.5,67.0,12934.166666666666,2.0
2019,Tennessee,47.0,5397377.75,3335453.1666666665,61.0,3223988.4166666665,59.0,111464.75,3.0
